"model","residual","fitted","std_residual","species","time","MPA","source","resp"
"pooled",0.665734514349254,0.0162393656125663,0.350536806293953,"Semicossyphus pulcher",2,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.523357910736803,-0.0127594059130642,0.275569625164591,"Semicossyphus pulcher",3,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.951029044505994,-0.0127594059130642,0.500756197505827,"Semicossyphus pulcher",3,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.579659554358455,-0.816605628599242,0.305214773371344,"Macrocystis pyrifera",4,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.11467004542695,-0.0417581774386948,0.586919964901379,"Semicossyphus pulcher",4,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.579659554358455,-0.816605628599242,0.305214773371344,"Macrocystis pyrifera",4,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.181647666577894,-0.378706340642172,-0.0956450229641531,"Mesocentrotus franciscanus",4,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",2.45600419868935,-0.167807843147396,1.29318797433034,"Panulirus interruptus",4,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.877325698040409,-0.0417581774386948,0.461948331717951,"Semicossyphus pulcher",4,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.562731803761043,-0.917575083032159,0.296301611286068,"Strongylocentrotus purpuratus",4,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.14570566504678,-0.657326623174278,0.603261504581833,"Macrocystis pyrifera",5,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.43963582114797,-0.0707569489643254,-0.231486475999022,"Semicossyphus pulcher",5,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.14570566504678,-0.657326623174278,0.603261504581834,"Macrocystis pyrifera",5,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.539102423877629,-0.442103718295458,-0.283859763701922,"Mesocentrotus franciscanus",5,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",2.57470370359796,-0.06239807962185,1.35568818193939,"Panulirus interruptus",5,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.356687065862615,-0.0707569489643254,-0.187810519387085,"Semicossyphus pulcher",5,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.13064908791236,-0.997451228443678,0.595333592856279,"Strongylocentrotus purpuratus",5,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.732235407164653,-0.498047617749313,0.385552281803726,"Macrocystis pyrifera",6,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.746197209961673,-0.099755720489956,0.39290374947903,"Semicossyphus pulcher",6,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.732235407164653,-0.498047617749313,0.385552281803726,"Macrocystis pyrifera",6,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.395190473236161,-0.505501095948744,0.208084158745187,"Mesocentrotus franciscanus",6,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",2.688991758221,0.0430116839036958,1.41586557818611,"Panulirus interruptus",6,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.7379617830186,-0.099755720489956,0.388567455961315,"Semicossyphus pulcher",6,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.979917004021171,-1.0773273738552,0.515966905153601,"Strongylocentrotus purpuratus",6,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.5624623979634,-0.338768612324348,0.822701192639608,"Macrocystis pyrifera",7,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.03236759940877,-0.128754492015586,0.543584316898218,"Semicossyphus pulcher",7,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.5624623979634,-0.338768612324348,0.822701192639608,"Macrocystis pyrifera",7,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.420075955874098,-0.56889847360203,-0.22118739647579,"Mesocentrotus franciscanus",7,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.60943647012313,0.148421447429242,0.847434987986825,"Panulirus interruptus",7,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.156728344057992,-0.128754492015586,0.0825239671335512,"Semicossyphus pulcher",7,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.44251236853197,-1.15720351926672,0.233001097385486,"Strongylocentrotus purpuratus",7,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.26005629309832,-0.179489606899383,0.663471848331366,"Macrocystis pyrifera",8,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.47340987576784,-0.157753263541217,0.775811349841887,"Semicossyphus pulcher",8,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.26005629309832,-0.179489606899383,0.663471848331366,"Macrocystis pyrifera",8,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.613660284151635,-0.632295851255315,-0.323117566416428,"Mesocentrotus franciscanus",8,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",3.24267635051169,0.253831210954788,1.70740345776482,"Panulirus interruptus",8,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.41922455992837,-0.157753263541217,0.747280535901794,"Semicossyphus pulcher",8,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.543783419498501,-1.23707966467824,0.286324501851814,"Strongylocentrotus purpuratus",8,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.749963493103162,-0.0202106014744187,0.394886853607719,"Macrocystis pyrifera",9,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.28976980329541,-0.186752035066847,0.679117242619583,"Semicossyphus pulcher",9,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.749963493103162,-0.0202106014744187,0.394886853607719,"Macrocystis pyrifera",9,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.011182746081247,-0.695693228908601,0.00588817916515605,"Mesocentrotus franciscanus",9,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",3.87486553011693,0.359240974480333,2.04027725537622,"Panulirus interruptus",9,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.2353539031603,-0.186752035066847,0.650465016493651,"Semicossyphus pulcher",9,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.1409750832856,-1.31695581008975,0.600770657274486,"Strongylocentrotus purpuratus",9,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",4.73499116669756,0.298347409375511,2.49316904205675,"Macrocystis pyrifera",11,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.36012219787581,-0.244749578118108,0.189619258725589,"Semicossyphus pulcher",11,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",4.73499116669756,0.298347409375511,2.49316904205675,"Macrocystis pyrifera",11,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.00283096945325634,-0.822487984215173,-0.00149062271742097,"Mesocentrotus franciscanus",11,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.310298221116667,0.570060501531425,0.163384870521928,"Panulirus interruptus",11,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.925626666086239,-0.244749578118108,0.487380792728692,"Semicossyphus pulcher",11,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-1.04613453850633,-1.47670810091279,-0.550833180761642,"Strongylocentrotus purpuratus",11,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",5.02938107499239,0.457626414800476,2.64817752672231,"Macrocystis pyrifera",12,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.774071564501074,-0.273748349643739,0.407580752108672,"Semicossyphus pulcher",12,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",5.02938107499239,0.457626414800476,2.64817752672231,"Macrocystis pyrifera",12,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-1.00381586762998,-0.885885361868458,-0.528550647085137,"Mesocentrotus franciscanus",12,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.64460798538459,0.675470265056971,0.865954248092068,"Panulirus interruptus",12,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.120779004862312,-0.273748349643739,0.0635951504980645,"Semicossyphus pulcher",12,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-1.36683536561806,-1.55658424632431,-0.719695454368505,"Strongylocentrotus purpuratus",12,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.79303819108911,0.61690542022544,0.944108901551903,"Macrocystis pyrifera",13,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.22176376858841,-0.30274712116937,0.643309247538829,"Semicossyphus pulcher",13,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.79303819108911,0.61690542022544,0.944108901551903,"Macrocystis pyrifera",13,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-1.05493538092051,-0.949282739521744,-0.555467188952697,"Mesocentrotus franciscanus",13,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.4163445487537,0.780880028582517,0.745764090686025,"Panulirus interruptus",13,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.415719786772856,-0.30274712116937,0.218893692947562,"Semicossyphus pulcher",13,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.766751809776789,-1.63646039173583,-0.403726597954724,"Strongylocentrotus purpuratus",13,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.69755890213538,0.776184425650405,0.893835099765057,"Macrocystis pyrifera",14,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.231614583232813,-0.331745892695,-0.121954674945608,"Semicossyphus pulcher",14,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.69755890213538,0.776184425650405,0.893835099765057,"Macrocystis pyrifera",14,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-1.33818297608481,-1.01268011717503,-0.704608784076981,"Mesocentrotus franciscanus",14,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.363293523469927,0.886289792108063,0.191289093053717,"Panulirus interruptus",14,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-1.03230285947757,-0.331745892695,-0.543550228641963,"Semicossyphus pulcher",14,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-1.25676503981556,-1.71633653714735,-0.661738867106002,"Strongylocentrotus purpuratus",14,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.71575601537369,0.93546343107537,0.376875199207644,"Macrocystis pyrifera",15,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.591788759353684,-0.36074466422063,0.311601302370923,"Semicossyphus pulcher",15,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.71575601537369,0.93546343107537,0.376875199207644,"Macrocystis pyrifera",15,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-1.35534047000869,-1.07607749482832,-0.713642915542983,"Mesocentrotus franciscanus",15,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.555461427278982,0.991699555633608,0.292473456822621,"Panulirus interruptus",15,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.580006365223686,-0.36074466422063,-0.305397383661881,"Semicossyphus pulcher",15,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-1.53634801640015,-1.79621268255887,-0.808950888705809,"Strongylocentrotus purpuratus",15,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.0880478844841255,1.09474243650033,0.046360859415819,"Macrocystis pyrifera",16,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.287287683302581,-0.389743435746261,0.1512688689288,"Semicossyphus pulcher",16,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.0880478844841255,1.09474243650033,0.046360859415819,"Macrocystis pyrifera",16,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-1.14242531435893,-1.1394748724816,-0.601534264024437,"Mesocentrotus franciscanus",16,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.660748598393216,1.09710931915915,0.347911514953323,"Panulirus interruptus",16,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.378986425979691,-0.389743435746261,-0.199552056455325,"Semicossyphus pulcher",16,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-1.10630182864603,-1.87608882797039,-0.582513752031933,"Strongylocentrotus purpuratus",16,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.981184276628654,1.2540214419253,-0.516634176690462,"Macrocystis pyrifera",17,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.499714001269116,-0.418742207271891,0.263120127152297,"Semicossyphus pulcher",17,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.981184276628655,1.2540214419253,-0.516634176690462,"Macrocystis pyrifera",17,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.705864777460733,-1.20287225013489,-0.371667052606305,"Mesocentrotus franciscanus",17,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.17331647204894,1.2025190826847,0.617799738513114,"Panulirus interruptus",17,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.165139448472973,-0.418742207271891,0.0869527621193639,"Semicossyphus pulcher",17,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.560074020378833,-1.95596497338191,-0.29490217821096,"Strongylocentrotus purpuratus",17,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.461784346408984,1.41330044735026,-0.243148592265753,"Macrocystis pyrifera",18,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.578476784678772,-0.447740978797522,0.304591996127321,"Semicossyphus pulcher",18,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.461784346408984,1.41330044735026,-0.243148592265753,"Macrocystis pyrifera",18,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-1.08147889921789,-1.26626962778817,-0.569443451158156,"Mesocentrotus franciscanus",18,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.746244805210764,1.30792884621025,-0.39292881034977,"Panulirus interruptus",18,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.032423574246346,-0.447740978797522,0.0170723553007594,"Semicossyphus pulcher",18,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-1.0676625550027,-2.03584111879343,-0.562168573453216,"Strongylocentrotus purpuratus",18,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.799174958450403,1.57257945277523,-0.420798729173806,"Macrocystis pyrifera",19,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.00285523247527,-0.476739750323153,0.528044832872583,"Semicossyphus pulcher",19,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.799174958450403,1.57257945277523,-0.420798729173806,"Macrocystis pyrifera",19,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.392591677279841,-1.32966700544146,-0.206715784993935,"Mesocentrotus franciscanus",19,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.993177406106488,1.41333860973579,0.522949056291889,"Panulirus interruptus",19,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.560121359262204,-0.476739750323153,0.294927104094526,"Semicossyphus pulcher",19,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.490141996000714,-2.11571726420495,-0.258080069765616,"Strongylocentrotus purpuratus",19,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.910877906130363,1.73185845820019,-0.47961495950194,"Macrocystis pyrifera",20,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",1.09096181242506,-0.505738521848783,0.574436597883101,"Semicossyphus pulcher",20,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.910877906130363,1.73185845820019,-0.47961495950194,"Macrocystis pyrifera",20,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.367967071765525,-1.39306438309474,-0.193749909878275,"Mesocentrotus franciscanus",20,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",-0.478123342243577,1.51874837326134,-0.251751750573546,"Panulirus interruptus",20,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.75443514758761,-0.505738521848783,0.397241364975303,"Semicossyphus pulcher",20,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.0389352142656949,-2.19559340961646,0.0205010035785938,"Strongylocentrotus purpuratus",20,"Anacapa Island SMR 2003","PISCO","pooled"
"pooled",0.451251501679911,-0.91693546978113,0.237602613090964,"Macrocystis pyrifera",1,"Campus Point SMCA","PISCO","pooled"
"pooled",0.105710905173816,0.188992967410691,0.055661171670352,"Mesocentrotus franciscanus",1,"Campus Point SMCA","PISCO","pooled"
"pooled",1.67962867168065,0.422745312231203,0.884394090497478,"Semicossyphus pulcher",1,"Campus Point SMCA","PISCO","pooled"
"pooled",1.96885617812282,-0.300439471704595,1.0366843566852,"Strongylocentrotus purpuratus",1,"Campus Point SMCA","PISCO","pooled"
"pooled",0.451251501679911,-0.91693546978113,0.237602613090964,"Macrocystis pyrifera",1,"Campus Point SMCA","PISCO","pooled"
"pooled",0.355719725666879,0.188992967410691,0.187301174692609,"Mesocentrotus franciscanus",1,"Campus Point SMCA","PISCO","pooled"
"pooled",2.67147931609257,-0.106529958631027,1.40664455178325,"Panulirus interruptus",1,"Campus Point SMCA","PISCO","pooled"
"pooled",1.1866926002029,0.422745312231203,0.624842824221611,"Semicossyphus pulcher",1,"Campus Point SMCA","PISCO","pooled"
"pooled",2.05746096396104,-0.300439471704595,1.08333844773897,"Strongylocentrotus purpuratus",1,"Campus Point SMCA","PISCO","pooled"
"pooled",-1.59106978463573,-0.757656464356165,-0.837764167060184,"Macrocystis pyrifera",2,"Campus Point SMCA","PISCO","pooled"
"pooled",0.449882755422563,0.125595589757406,0.236881911472922,"Mesocentrotus franciscanus",2,"Campus Point SMCA","PISCO","pooled"
"pooled",0.704865747962537,0.393746540705573,0.371141022181049,"Semicossyphus pulcher",2,"Campus Point SMCA","PISCO","pooled"
"pooled",1.10926037442344,-0.380315617116114,0.584071548970104,"Strongylocentrotus purpuratus",2,"Campus Point SMCA","PISCO","pooled"
"pooled",-1.59106978463573,-0.757656464356165,-0.837764167060184,"Macrocystis pyrifera",2,"Campus Point SMCA","PISCO","pooled"
"pooled",0.540001639034308,0.125595589757406,0.284333237740596,"Mesocentrotus franciscanus",2,"Campus Point SMCA","PISCO","pooled"
"pooled",1.61055810753958,-0.00112019510548073,0.848025576561262,"Panulirus interruptus",2,"Campus Point SMCA","PISCO","pooled"
"pooled",1.21569137172853,0.393746540705573,0.640111878984348,"Semicossyphus pulcher",2,"Campus Point SMCA","PISCO","pooled"
"pooled",1.33915972819821,-0.380315617116114,0.705123084536084,"Strongylocentrotus purpuratus",2,"Campus Point SMCA","PISCO","pooled"
"pooled",1.13207316819806,-0.5983774589312,0.59608343013299,"Macrocystis pyrifera",3,"Campus Point SMCA","PISCO","pooled"
"pooled",0.888631295283394,0.06219821210412,0.467901197110059,"Mesocentrotus franciscanus",3,"Campus Point SMCA","PISCO","pooled"
"pooled",0.899833216188908,0.364747769179942,0.473799472614694,"Semicossyphus pulcher",3,"Campus Point SMCA","PISCO","pooled"
"pooled",0.468859849842401,-0.460191762527633,0.246874137994588,"Strongylocentrotus purpuratus",3,"Campus Point SMCA","PISCO","pooled"
"pooled",1.13207316819806,-0.5983774589312,0.59608343013299,"Macrocystis pyrifera",3,"Campus Point SMCA","PISCO","pooled"
"pooled",0.601096005306144,0.06219821210412,0.316501953007546,"Mesocentrotus franciscanus",3,"Campus Point SMCA","PISCO","pooled"
"pooled",1.36204750037336,0.104289568420065,0.717174444933563,"Panulirus interruptus",3,"Campus Point SMCA","PISCO","pooled"
"pooled",-0.621467616027756,0.364747769179942,-0.327228450143417,"Semicossyphus pulcher",3,"Campus Point SMCA","PISCO","pooled"
"pooled",1.11979519145661,-0.460191762527633,0.589618566644718,"Strongylocentrotus purpuratus",3,"Campus Point SMCA","PISCO","pooled"
